rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518311047479986876,,225,,0,0,'',,0,0,4220.5306603,-7103.927868,4.957,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311047769980853,,226,,0,0,'',,0,0,4220.5317754,-7103.9300654,5.523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048136019408,,227,,0,0,'',,0,0,4220.5316642,-7103.9292799,5.905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048139001204,,228,,0,0,'',,0,0,4220.5308351,-7103.928846,4.732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048301914006,,229,,0,0,'',,0,0,4220.5304343,-7103.9299448,0.539,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048487321458,,230,,0,0,'',,0,0,4220.5313095,-7103.9301024,3.93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048684190852,,231,,0,0,'',,0,0,4220.5326397,-7103.9299653,9.392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311048867366778,,232,,0,0,'',,0,0,4220.5321574,-7103.9296223,8.252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311049367876205,,233,,0,0,'',,0,0,4220.5315709,-7103.9299862,5.144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311049372885529,,234,,0,0,'',,0,0,4220.5317301,-7103.9304646,4.563,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311049476380708,,235,,0,0,'',,0,0,4220.5302019,-7103.9286343,1.536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311049990482062,,236,,0,0,'',,0,0,4220.532607,-7103.9300903,7.894,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311050044284337,,237,,0,0,'',,0,0,4220.5299286,-7103.927909,-0.007,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311050088404912,,238,,0,0,'',,0,0,4220.5323876,-7103.9298911,7.628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
