rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518446512335424870,,33,,0,0,'',,0,0,4220.1796415,-7105.3020184,44.205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446512550189570,,34,,0,0,'',,0,0,4220.1796477,-7105.302047,44.13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446512728643438,,35,,0,0,'',,0,0,4220.1796525,-7105.3020698,44.075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446512949090774,,36,,0,0,'',,0,0,4220.1796714,-7105.3020833,44.027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446513145354714,,37,,0,0,'',,0,0,4220.1796779,-7105.3021155,43.927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446513341371202,,38,,0,0,'',,0,0,4220.1796899,-7105.3021393,43.834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446513535656981,,39,,0,0,'',,0,0,4220.1797005,-7105.302153,43.786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446513732428902,,40,,0,0,'',,0,0,4220.1797151,-7105.3021628,43.76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446513945004275,,41,,0,0,'',,0,0,4220.1797012,-7105.3021702,43.725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446514130183159,,42,,0,0,'',,0,0,4220.1796962,-7105.3021764,43.67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446514337273831,,43,,0,0,'',,0,0,4220.1796984,-7105.3021838,43.613,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446514539841063,,44,,0,0,'',,0,0,4220.1796981,-7105.3021867,43.57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446514734264090,,45,,0,0,'',,0,0,4220.1797067,-7105.3021962,43.537,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446514941381759,,46,,0,0,'',,0,0,4220.1797301,-7105.3022115,43.44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446515141068234,,47,,0,0,'',,0,0,4220.1797588,-7105.3022229,43.363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446515345524129,,48,,0,0,'',,0,0,4220.1797855,-7105.302231,43.294,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446515549916507,,49,,0,0,'',,0,0,4220.1798113,-7105.3022392,43.233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446515734079089,,50,,0,0,'',,0,0,4220.1798249,-7105.3022445,43.192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446515939765121,,51,,0,0,'',,0,0,4220.1798444,-7105.3022795,42.879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446516134020706,,52,,0,0,'',,0,0,4220.1798421,-7105.3022802,42.879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446516341223891,,53,,0,0,'',,0,0,4220.1798434,-7105.3022784,42.874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446516536256515,,54,,0,0,'',,0,0,4220.1798411,-7105.3022785,42.879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446516739328637,,55,,0,0,'',,0,0,4220.1798439,-7105.3022769,42.885,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446516940323545,,56,,0,0,'',,0,0,4220.179848,-7105.3022753,42.868,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446517150100634,,57,,0,0,'',,0,0,4220.1798482,-7105.3022757,42.865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446517340113488,,58,,0,0,'',,0,0,4220.1799775,-7105.3023054,42.776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446517545759020,,59,,0,0,'',,0,0,4220.1799892,-7105.3023143,42.709,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446517730982243,,60,,0,0,'',,0,0,4220.1800061,-7105.3023201,42.632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446517932604268,,61,,0,0,'',,0,0,4220.1800237,-7105.3023253,42.569,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446518150524744,,62,,0,0,'',,0,0,4220.1800488,-7105.3023331,42.496,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446518328460915,,63,,0,0,'',,0,0,4220.1800543,-7105.3023378,42.443,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
