382878.4942,4688098.441
382878.4964,4688098.451
382878.5,4688098.462
382878.5052,4688098.469
382878.5098,4688098.475
382878.5113,4688098.474
382878.5128,4688098.478
382878.5157,4688098.48
382878.5158,4688098.486
382878.5184,4688098.487
382878.5207,4688098.487
382878.5288,4688098.489
382878.5366,4688098.489
382878.548,4688098.501
382878.5532,4688098.513
382878.5547,4688098.511
382878.5543,4688098.515
382878.5561,4688098.517
382878.5562,4688098.521
382878.5574,4688098.52
382878.5546,4688098.514
382878.5516,4688098.51
382878.5493,4688098.508
382878.5485,4688098.505
382878.5444,4688098.502
382878.5373,4688098.496
382878.536,4688098.495
382878.5328,4688098.494
382878.5317,4688098.491
382878.5292,4688098.489
382878.5313,4688098.491
382878.5331,4688098.494
382878.5358,4688098.494
382878.5374,4688098.497
382878.5454,4688098.498
382878.5467,4688098.509
382878.5533,4688098.51
382878.553,4688098.511
382878.5544,4688098.512
382878.5563,4688098.516
382878.558,4688098.512
382878.5622,4688098.511
382878.5658,4688098.512
382878.568,4688098.519
382878.5698,4688098.521
382878.5668,4688098.521
382878.5686,4688098.525
382878.5743,4688098.528
382878.5809,4688098.526
382878.5798,4688098.526
382878.5774,4688098.515
382878.5792,4688098.51
382878.5767,4688098.512
382878.5366,4688098.517
382878.4916,4688098.509
382878.4329,4688098.5
382878.3347,4688098.553
382878.2413,4688098.605
382878.15,4688098.64
382878.0574,4688098.677
382877.9827,4688098.734
382877.904,4688098.83
382877.8512,4688098.938
382877.7994,4688099.027
382877.7325,4688099.11
382877.6214,4688099.224
382877.5215,4688099.329
382877.4301,4688099.422
382877.3379,4688099.513
382877.2375,4688099.636
382877.1359,4688099.753
382877.0345,4688099.854
382876.9165,4688099.953
382876.7967,4688100.047
382876.7048,4688100.116
382876.6366,4688100.174
382876.552,4688100.26
382876.4629,4688100.384
382876.3936,4688100.509
382876.3431,4688100.583
382876.2835,4688100.662
382876.1933,4688100.754
382876.1006,4688100.85
382876.0261,4688100.929
382875.956,4688101.009
382875.8769,4688101.109
382875.7901,4688101.215
382875.7155,4688101.304
382875.6489,4688101.38
382875.559,4688101.463
382875.4353,4688101.543
382875.3386,4688101.622
382875.2622,4688101.688
382875.1877,4688101.765
382875.1055,4688101.858
382875.0335,4688101.955
382874.9665,4688102.032
382874.9073,4688102.094
382874.8393,4688102.147
382874.7481,4688102.22
382874.6536,4688102.285
382874.5665,4688102.336
382874.4893,4688102.403
382874.41,4688102.489
382874.3188,4688102.595
382874.2456,4688102.674
382874.1693,4688102.741
382874.0797,4688102.799
382873.9622,4688102.874
382873.8703,4688102.941
382873.7865,4688102.992
382873.7004,4688103.072
382873.5992,4688103.184
382873.5211,4688103.297
382873.4619,4688103.392
382873.403,4688103.443
382873.3125,4688103.51
382873.2214,4688103.579
382873.1391,4688103.635
382873.0823,4688103.688
382873.0086,4688103.762
382872.9335,4688103.849
382872.8684,4688103.948
382872.8102,4688104.033
382872.7571,4688104.095
382872.6881,4688104.159
382872.5957,4688104.24
382872.5152,4688104.298
382872.4473,4688104.338
382872.3821,4688104.401
382872.2958,4688104.518
382872.2289,4688104.616
382872.1686,4688104.696
382872.1061,4688104.757
382872.032,4688104.82
382871.9271,4688104.896
382871.8244,4688104.962
382871.7431,4688105.024
382871.6732,4688105.075
382871.6041,4688105.153
382871.5265,4688105.25
382871.4651,4688105.324
382871.4065,4688105.385
382871.3457,4688105.453
382871.2446,4688105.524
382871.1424,4688105.607
382871.05,4688105.668
382870.9841,4688105.721
382870.9105,4688105.811
382870.8214,4688105.903
382870.7455,4688105.985
382870.6802,4688106.058
382870.6097,4688106.12
382870.5216,4688106.193
382870.4172,4688106.272
382870.3229,4688106.325
382870.253,4688106.383
382870.1851,4688106.446
382870.1141,4688106.521
382870.034,4688106.605
382869.9642,4688106.686
382869.8986,4688106.755
382869.827,4688106.823
382869.7292,4688106.904
382869.6378,4688106.986
382869.5649,4688107.065
382869.4969,4688107.143
382869.4246,4688107.234
382869.3538,4688107.341
382869.298,4688107.428
382869.2391,4688107.458
382869.1417,4688107.544
382869.0291,4688107.619
382868.9295,4688107.682
382868.8624,4688107.755
382868.79,4688107.837
382868.7101,4688107.927
382868.6364,4688108.035
382868.5728,4688108.11
382868.5056,4688108.175
382868.4201,4688108.238
382868.3264,4688108.317
382868.2317,4688108.395
382868.1705,4688108.456
382868.1093,4688108.497
382868.029,4688108.577
382867.9441,4688108.69
382867.8653,4688108.758
382867.7828,4688108.789
382867.6802,4688108.859
382867.5731,4688108.923
382867.4846,4688108.987
382867.4231,4688108.997
382867.3567,4688109.073
382867.2865,4688109.142
382867.2198,4688109.175
382867.1665,4688109.23
382867.1121,4688109.251
382867.0513,4688109.275
382866.9726,4688109.295
382866.9006,4688109.29
382866.8587,4688109.263
382866.8106,4688109.206
382866.7815,4688109.146
382866.7505,4688109.08
382866.737,4688109.059
382866.7393,4688109.024
382866.7089,4688108.998
382866.6504,4688108.924
382866.5955,4688108.811
382866.5801,4688108.752
382866.5419,4688108.691
382866.5103,4688108.65
382866.4229,4688108.565
382866.3354,4688108.506
382866.2726,4688108.45
382866.2122,4688108.4
382866.1521,4688108.321
382866.0761,4688108.229
382866.0266,4688108.159
382865.9766,4688108.104
382865.9313,4688108.053
382865.8607,4688107.994
382865.7773,4688107.946
382865.7146,4688107.901
382865.6553,4688107.86
382865.5873,4688107.792
382865.5246,4688107.717
382865.4629,4688107.622
382865.4072,4688107.555
382865.3551,4688107.494
382865.281,4688107.431
382865.2072,4688107.387
382865.1423,4688107.332
382865.0797,4688107.279
382865.0276,4688107.231
382864.9764,4688107.179
382864.9103,4688107.086
382864.8585,4688106.995
382864.8131,4688106.948
382864.7688,4688106.917
382864.7058,4688106.856
382864.6227,4688106.777
382864.5455,4688106.71
382864.4935,4688106.669
382864.4479,4688106.616
382864.3825,4688106.52
382864.3311,4688106.426
382864.2965,4688106.359
382864.2549,4688106.329
382864.1971,4688106.278
382864.1214,4688106.23
382864.0371,4688106.184
382863.98,4688106.128
382863.9356,4688106.082
382863.8815,4688106.019
382863.8131,4688105.934
382863.763,4688105.849
382863.7176,4688105.787
382863.6812,4688105.738
382863.6279,4688105.688
382863.5457,4688105.622
382863.4638,4688105.564
382863.4054,4688105.514
382863.3467,4688105.463
382863.2802,4688105.391
382863.1998,4688105.285
382863.1428,4688105.203
382863.0888,4688105.134
382863.0238,4688105.076
382862.9529,4688105.028
382862.8714,4688104.977
382862.8025,4688104.925
382862.7436,4688104.856
382862.6831,4688104.789
382862.6168,4688104.723
382862.5616,4688104.657
382862.5066,4688104.581
382862.4608,4688104.546
382862.3849,4688104.498
382862.3014,4688104.44
382862.2104,4688104.389
382862.1559,4688104.34
382862.0962,4688104.292
382862.024,4688104.221
382861.9545,4688104.142
382861.9116,4688104.073
382861.9109,4688104.007
382861.9243,4688103.944
382861.9803,4688103.852
382862.0496,4688103.759
382862.1164,4688103.722
382862.1896,4688103.704
382862.2522,4688103.677
382862.3391,4688103.61
382862.4141,4688103.535
382862.4858,4688103.476
382862.5511,4688103.409
382862.6162,4688103.34
382862.6832,4688103.247
382862.7501,4688103.147
382862.8258,4688103.073
382862.902,4688103.006
382863.0019,4688102.915
382863.1158,4688102.822
382863.197,4688102.747
382863.2669,4688102.682
382863.3403,4688102.605
382863.4191,4688102.511
382863.4972,4688102.426
382863.5666,4688102.361
382863.6453,4688102.292
382863.7493,4688102.212
382863.8458,4688102.147
382863.9222,4688102.093
382863.993,4688102.041
382864.0723,4688101.97
382864.1477,4688101.872
382864.2089,4688101.796
382864.2602,4688101.735
382864.3171,4688101.687
382864.3925,4688101.621
382864.4717,4688101.559
382864.5554,4688101.512
382864.6144,4688101.452
382864.6853,4688101.406
382864.7608,4688101.329
382864.8311,4688101.244
382864.8891,4688101.183
382864.9476,4688101.131
382865.019,4688101.068
382865.1149,4688100.999
382865.1983,4688100.94
382865.2791,4688100.894
382865.3372,4688100.835
382865.3981,4688100.757
382865.4717,4688100.663
382865.5381,4688100.576
382865.5877,4688100.515
382865.651,4688100.454
382865.7252,4688100.372
382865.818,4688100.307
