rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1518447243935851178,,10625,,1518447243,934978961,'',4,"""/rtk_gps_node_name""","""$GPGGA,145404.80,4220.1798238,N,07105.3024368,W,4,09,1.0,38.082,M,-28.730,M,0.2,*44\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
1518447243939075210,,10626,,1518447243,938308000,'',2,"""/rtk_gps_node_name""","""header",\n  status,38.082\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518447243940428634,,10627,,1518447243,939034938,'',2,"""/gps2utm_node_name""","""header",''\npose,4688098.44054\n      z,0.0\n      w,\,\n    linear,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
1518447244152194509,,10628,,1518447244,151204109,'',4,"""/rtk_gps_node_name""","""$GPGGA,145405.00,4220.1798296,N,07105.3024353,W,4,09,1.0,38.079,M,-28.730,M,0.4,*43\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
1518447244156620673,,10629,,1518447244,155201911,'',2,"""/gps2utm_node_name""","""header",''\npose,4688098.45124\n      z,0.0\n      w,\,\n    linear,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
1518447244156702799,,10630,,1518447244,154267072,'',2,"""/rtk_gps_node_name""","""header",\n  status,38.079\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518447244359402136,,10631,,1518447244,358494997,'',4,"""/rtk_gps_node_name""","""$GPGGA,145405.20,4220.1798352,N,07105.3024328,W,4,09,1.0,38.078,M,-28.730,M,0.6,*47\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
1518447244361500936,,10632,,1518447244,360995054,'',2,"""/rtk_gps_node_name""","""header",\n  status,38.078\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518447244362678102,,10633,,1518447244,362153053,'',2,"""/gps2utm_node_name""","""header",''\npose,4688098.46155\n      z,0.0\n      w,\,\n    linear,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
1518447244549340248,,10634,,1518447244,548671960,'',4,"""/rtk_gps_node_name""","""$GPGGA,145405.40,4220.1798393,N,07105.3024291,W,4,09,1.0,38.075,M,-28.730,M,0.8,*4C\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
1518447244550906089,,10635,,1518447244,550487041,'',2,"""/rtk_gps_node_name""","""header",\n  status,38.075\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518447244551870632,,10636,,1518447244,551393985,'',2,"""/gps2utm_node_name""","""header",''\npose,4688098.46905\n      z,0.0\n      w,\,\n    linear,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
