rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518310208119520033,,115,,0,0,'',,0,0,4220.5342777,-7103.9294802,7.721,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208121832207,,116,,0,0,'',,0,0,4220.5343167,-7103.9295101,7.843,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208125215210,,117,,0,0,'',,0,0,4220.5343293,-7103.9295692,7.86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208127570355,,118,,0,0,'',,0,0,4220.5343891,-7103.9295205,7.778,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208133607216,,119,,0,0,'',,0,0,4220.5344847,-7103.9296023,7.975,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208140489631,,120,,0,0,'',,0,0,4220.5345216,-7103.9295713,7.92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310208419781077,,121,,0,0,'',,0,0,4220.5345532,-7103.9297215,7.91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209065289593,,122,,0,0,'',,0,0,4220.5345763,-7103.929704,7.978,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209070317093,,123,,0,0,'',,0,0,4220.5346037,-7103.9296328,7.836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209374575188,,124,,0,0,'',,0,0,4220.5346119,-7103.9295405,7.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209376485200,,125,,0,0,'',,0,0,4220.5346518,-7103.9295685,7.739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209379997474,,126,,0,0,'',,0,0,4220.534687,-7103.9297175,7.417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209462456457,,127,,0,0,'',,0,0,4220.5347292,-7103.9296286,7.39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209985326814,,128,,0,0,'',,0,0,4220.5347572,-7103.9296946,7.27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310209987831325,,129,,0,0,'',,0,0,4220.5347511,-7103.9297033,7.144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310210085398941,,130,,0,0,'',,0,0,4220.534757,-7103.9297082,7.027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310210278119369,,131,,0,0,'',,0,0,4220.5347821,-7103.9297345,6.898,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310210595826275,,132,,0,0,'',,0,0,4220.5348271,-7103.9297414,6.968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310210746342851,,133,,0,0,'',,0,0,4220.5348833,-7103.929673,6.893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310212440955863,,134,,0,0,'',,0,0,4220.5349425,-7103.9295975,7.023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213080864707,,135,,0,0,'',,0,0,4220.5349647,-7103.9295767,7.013,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213088409479,,136,,0,0,'',,0,0,4220.534931,-7103.9295377,6.965,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213364900020,,137,,0,0,'',,0,0,4220.5348804,-7103.9295259,6.645,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213980381913,,138,,0,0,'',,0,0,4220.5348798,-7103.9293997,6.448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213985240559,,139,,0,0,'',,0,0,4220.5348882,-7103.9294002,6.618,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213987898730,,140,,0,0,'',,0,0,4220.5349008,-7103.9293867,6.54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
