200017.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.3125,4688266.0
200018.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.3125,4688266.0
200019.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.3125,4688266.0
200020.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.3125,4688266.0
200021.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.3125,4688266.0
200022.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200023.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200024.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200025.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200026.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200027.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.0
200028.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.5
200029.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.5
200030.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.15625,4688266.5
200031.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200032.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200033.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200034.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200035.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200036.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200037.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200038.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200039.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200040.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200041.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200042.0,4220.27001953125,-7105.353515625,19.600000381469727,382811.03125,4688266.5
200043.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200044.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200045.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200046.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200047.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200048.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200049.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200050.0,4220.27001953125,-7105.353515625,19.600000381469727,382810.90625,4688266.5
200051.0,4220.27001953125,-7105.353515625,19.5,382810.90625,4688266.5
200052.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200053.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200054.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200055.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200056.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200057.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200058.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200059.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200100.0,4220.27001953125,-7105.35400390625,19.5,382810.75,4688266.5
200101.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200102.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200103.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200104.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200105.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200106.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200107.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200108.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200109.0,4220.27001953125,-7105.35400390625,19.5,382810.625,4688266.5
200110.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200111.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200112.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200113.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200114.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200115.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200116.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688266.5
200117.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200118.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200119.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200120.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200121.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200122.0,4220.27001953125,-7105.35400390625,19.5,382810.5,4688267.0
200123.0,4220.27001953125,-7105.35400390625,19.5,382810.34375,4688267.0
200124.0,4220.27001953125,-7105.35400390625,19.5,382810.34375,4688267.0
200125.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
200126.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
200127.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
200128.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
200129.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
200130.0,4220.27001953125,-7105.35400390625,19.399999618530273,382810.34375,4688267.0
