rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1518310200037542278,,2,,1518310200,24559928,'',2,"""/record_1518310200012476463""","""Subscribing to /rosout""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.12/src/recorder.cpp""","""shared_ptr<ros",211,[/rosout]
1518310200037654665,,3,,1518310200,28487532,'',2,"""/record_1518310200012476463""","""Subscribing to /utm_fix""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.12/src/recorder.cpp""","""shared_ptr<ros",211,[/rosout]
1518310200037661069,,4,,1518310200,32757728,'',2,"""/record_1518310200012476463""","""Subscribing to /rosout_agg""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.12/src/recorder.cpp""","""shared_ptr<ros",211,[/rosout]
1518310200231435420,,5,,1518310184,643084240,'',2,"""/rosbag_record""","""Subscribing to /utm_fix""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.12/src/recorder.cpp""","""shared_ptr<ros",211,[/rosout]
1518310200232154937,,163,,1518310200,79962015,'',2,"""/rtk_gps_node_name""","""header",\n  status,7.831\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518310200232446149,,82,,1518310200,80471038,'',2,"""/gps2utm_node_name""","""header",''\npose,4688721.55395\n      z,0.0\n      w,\,\n    linear,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
1518310200295048178,,164,,1518310200,294780969,'',4,"""/rtk_gps_node_name""","""$GPGGA,005000.20,4220.5334805,N,07103.9290413,W,1,14,1.0,8.062,M,-28.703,M,0.0,*75\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
1518310200296918031,,165,,1518310200,295977115,'',2,"""/rtk_gps_node_name""","""header",\n  status,8.062\nposition_covariance,"0""","""rtk_gps_node""","""process_line""",54,"[/rtk_fix, /rosout, /utm_fix]"
1518310200297326722,,83,,1518310200,296628952,'',2,"""/gps2utm_node_name""","""header",''\npose,4688721.66696\n      z,0.0\n      w,\n  twist,\n      x,0.0\n      y,"""gps2utm_node""","""_nav_sat_callback""",25,"[/rtk_fix, /rosout, /utm_fix]"
1518310200484297682,,166,,1518310200,483584880,'',4,"""/rtk_gps_node_name""","""$GPGGA,005000.40,4220.5335084,N,07103.9292113,W,1,13,1.0,7.840,M,-28.703,M,0.0,*74\r""","""rtk_gps_node""","""process_line""",48,"[/rtk_fix, /rosout, /utm_fix]"
