0.0,51.792999267578125,-17.73200035095215,-3.8329999446868896,-0.18029999732971191,-0.0989999994635582,0.17990000545978546,0.15399999916553497,0.890999972820282,-9.755999565124512,0.06982900202274323,-0.008874000050127506,-0.0627179965376854
0.0,51.69599914550781,-17.726999282836914,-3.7019999027252197,-0.179299995303154,-0.09929999709129333,0.18410000205039978,0.003000000026077032,1.0440000295639038,-9.857999801635742,0.0704059973359108,0.008706999942660332,-0.06358300149440765
0.0,51.58100128173828,-17.716999053955078,-3.552000045776367,-0.17960000038146973,-0.09799999743700027,0.1817999929189682,-0.09300000220537186,0.7649999856948853,-10.090999603271484,0.092849001288414,-0.009872999973595142,-0.09915900230407715
0.0,51.409000396728516,-17.770000457763672,-3.3350000381469727,-0.18029999732971191,-0.09549999982118607,0.18170000612735748,0.03400000184774399,0.8399999737739563,-9.88599967956543,0.0967480018734932,-0.03376000002026558,-0.02526400052011013
0.0,51.244998931884766,-17.816999435424805,-3.1540000438690186,-0.18050000071525574,-0.08900000154972076,0.18389999866485596,-0.28600001335144043,0.5559999942779541,-9.4399995803833,0.11584699898958206,-0.053523000329732895,-0.17617300152778625
0.0,50.77799987792969,-17.80299949645996,-2.9679999351501465,-0.1818999946117401,-0.0869000032544136,0.18940000236034393,-0.03500000014901161,0.008999999612569809,-9.491999626159668,0.05545499920845032,0.0025510000996291637,-0.34589099884033203
0.0,50.19599914550781,-17.805999755859375,-2.7079999446868896,-0.1826000064611435,-0.08410000056028366,0.19189999997615814,0.24899999797344208,1.350000023841858,-9.697999954223633,0.0771310031414032,-0.004867000039666891,-0.37015500664711
0.0,49.79800033569336,-17.804000854492188,-2.484999895095825,-0.18080000579357147,-0.08030000329017639,0.19460000097751617,-0.11900000274181366,1.784999966621399,-9.918000221252441,0.05215999856591225,0.013787000440061092,-0.2161879986524582
0.0,49.68299865722656,-17.790000915527344,-2.365000009536743,-0.181099995970726,-0.07930000126361847,0.19419999420642853,-0.020999999716877937,1.0859999656677246,-9.880999565124512,0.06607300043106079,-0.007410999853163958,-0.03148699924349785
0.0,49.70500183105469,-17.80299949645996,-2.259999990463257,-0.17970000207424164,-0.07900000363588333,0.19429999589920044,0.014999999664723873,1.0740000009536743,-9.83899974822998,0.06230900064110756,-0.011823000386357307,0.09899099916219711
0.0,49.73899841308594,-17.799999237060547,-2.187000036239624,-0.17839999496936798,-0.08139999955892563,0.19370000064373016,-0.09300000220537186,1.1790000200271606,-9.77400016784668,0.0722069963812828,-0.005874000024050474,0.03398299962282181
0.0,49.6609992980957,-17.74799919128418,-2.118000030517578,-0.17900000512599945,-0.08110000193119049,0.19210000336170197,0.06599999964237213,0.6809999942779541,-9.484999656677246,0.006874000187963247,0.06066500023007393,-0.05919799953699112
0.0,49.558998107910156,-17.645999908447266,-2.078000068664551,-0.17980000376701355,-0.08240000158548355,0.19509999454021454,0.25699999928474426,0.5640000104904175,-9.72700023651123,0.0370200015604496,0.05017299950122833,-0.07717300206422806
0.0,49.44900131225586,-17.584999084472656,-1.9670000076293945,-0.17970000207424164,-0.08100000023841858,0.19470000267028809,0.14800000190734863,0.722000002861023,-9.845999717712402,0.03611600026488304,0.0424639992415905,-0.04528399929404259
0.0,49.380001068115234,-17.53499984741211,-1.8919999599456787,-0.17870000004768372,-0.08070000261068344,0.19519999623298645,0.010999999940395355,0.8259999752044678,-9.852999687194824,0.038116998970508575,0.026055999100208282,-0.047568999230861664
0.0,49.30099868774414,-17.503999710083008,-1.8140000104904175,-0.17870000004768372,-0.0803999975323677,0.19359999895095825,-0.004999999888241291,0.7120000123977661,-9.791000366210938,0.03635000064969063,0.013172999955713749,-0.061973001807928085
0.0,49.20199966430664,-17.488000869750977,-1.7350000143051147,-0.17900000512599945,-0.07760000228881836,0.19429999589920044,0.26899999380111694,0.7699999809265137,-9.776000022888184,0.025303000584244728,0.011780999600887299,-0.0351950004696846
0.0,49.189998626708984,-17.35099983215332,-1.1230000257492065,-0.17970000207424164,-0.07859999686479568,0.19429999589920044,0.052000001072883606,0.5680000185966492,-9.020000457763672,0.15013200044631958,0.04845000058412552,-0.05070300027728081
0.0,49.10599899291992,-17.30299949645996,-1.093000054359436,-0.1785999983549118,-0.07660000026226044,0.19280000030994415,0.1080000028014183,0.6460000276565552,-9.807000160217285,0.008132999762892723,0.030154999345541,-0.05571899935603142
0.0,49.018001556396484,-17.261999130249023,-1.0520000457763672,-0.1793999969959259,-0.07930000126361847,0.1932000070810318,-0.03799999877810478,0.5929999947547913,-9.91100025177002,0.016938000917434692,0.02353600040078163,-0.057992998510599136
0.0,48.933998107910156,-17.232999801635742,-1.0429999828338623,-0.1793999969959259,-0.07900000363588333,0.19429999589920044,0.11800000071525574,0.4440000057220459,-9.50100040435791,-0.10720399767160416,0.0006619999767281115,-0.05398299917578697
0.0,48.87699890136719,-17.242000579833984,-1.246000051498413,-0.17900000512599945,-0.07930000126361847,0.19509999454021454,0.18199999630451202,0.49399998784065247,-9.70300006866455,-0.1417829990386963,-0.011362000368535519,-0.025357000529766083
0.0,48.87799835205078,-17.216999053955078,-1.2300000190734863,-0.1793999969959259,-0.07930000126361847,0.19619999825954437,-0.02800000086426735,0.6349999904632568,-9.699000358581543,0.1489800065755844,0.03934900090098381,0.026858000084757805
0.0,49.0890007019043,-17.198999404907227,-1.4889999628067017,-0.1793999969959259,-0.07959999889135361,0.19619999825954437,0.9629999995231628,1.3539999723434448,-9.583000183105469,-0.0016840000171214342,0.04402200132608414,0.3364099860191345
0.0,49.42300033569336,-17.10300064086914,-1.593999981880188,-0.18080000579357147,-0.07999999821186066,0.19269999861717224,-0.12399999797344208,0.8289999961853027,-9.718000411987305,-0.0069519998505711555,0.0629820004105568,0.3200230002403259
0.0,49.71200180053711,-16.993000030517578,-1.687000036239624,-0.18150000274181366,-0.0820000022649765,0.19499999284744263,0.07900000363588333,-0.0949999988079071,-10.156999588012695,0.0031530000269412994,0.06308700144290924,0.06082199886441231
