213451.0,4220.2734375,-7105.19189453125,31.899999618530273,383033.09375,4688269.5
213452.0,4220.2734375,-7105.19189453125,31.799999237060547,383033.0625,4688269.5
213453.0,4220.2734375,-7105.19189453125,31.799999237060547,383033.03125,4688269.5
213454.0,4220.2734375,-7105.19189453125,31.700000762939453,383033.0,4688269.5
213455.0,4220.2734375,-7105.19189453125,31.600000381469727,383032.96875,4688269.5
213456.0,4220.2734375,-7105.19189453125,31.600000381469727,383032.96875,4688269.5
213457.0,4220.2734375,-7105.19189453125,31.600000381469727,383032.96875,4688269.5
213458.0,4220.2734375,-7105.19189453125,31.5,383032.96875,4688269.5
213459.0,4220.2734375,-7105.19189453125,31.5,383033.15625,4688269.0
213500.0,4220.27294921875,-7105.19140625,31.399999618530273,383033.875,4688268.5
213501.0,4220.2724609375,-7105.1904296875,31.5,383035.1875,4688267.5
213502.0,4220.2724609375,-7105.18896484375,31.5,383036.9375,4688267.0
213503.0,4220.2724609375,-7105.1875,31.600000381469727,383038.875,4688267.5
213504.0,4220.27294921875,-7105.1865234375,31.600000381469727,383040.59375,4688268.5
213505.0,4220.27392578125,-7105.185546875,31.299999237060547,383041.6875,4688270.0
213506.0,4220.275390625,-7105.185546875,30.899999618530273,383041.875,4688272.0
213507.0,4220.2763671875,-7105.18603515625,30.399999618530273,383041.125,4688274.0
213508.0,4220.27685546875,-7105.1875,30.399999618530273,383039.34375,4688275.0
213509.0,4220.27685546875,-7105.18896484375,30.200000762939453,383037.25,4688275.5
213510.0,4220.2763671875,-7105.1904296875,30.100000381469727,383035.40625,4688274.5
213511.0,4220.27587890625,-7105.19091796875,30.0,383034.25,4688273.0
213512.0,4220.27490234375,-7105.19140625,29.799999237060547,383033.75,4688271.5
213513.0,4220.27392578125,-7105.19140625,29.799999237060547,383033.71875,4688270.0
213514.0,4220.27294921875,-7105.19091796875,29.600000381469727,383034.40625,4688268.5
213515.0,4220.2724609375,-7105.18994140625,29.600000381469727,383035.5,4688267.0
213516.0,4220.27197265625,-7105.18896484375,29.899999618530273,383036.96875,4688266.0
213517.0,4220.271484375,-7105.18798828125,30.200000762939453,383038.71875,4688266.0
213518.0,4220.27197265625,-7105.1865234375,30.299999237060547,383040.5625,4688266.5
213519.0,4220.27294921875,-7105.185546875,30.299999237060547,383042.03125,4688268.0
213520.0,4220.27392578125,-7105.18505859375,30.200000762939453,383042.6875,4688270.0
213521.0,4220.27490234375,-7105.18505859375,30.0,383042.28125,4688272.0
213522.0,4220.27587890625,-7105.1865234375,29.799999237060547,383040.84375,4688274.0
213523.0,4220.2763671875,-7105.1875,29.700000762939453,383039.0,4688274.5
213524.0,4220.2763671875,-7105.18896484375,29.399999618530273,383037.28125,4688274.5
213525.0,4220.27587890625,-7105.18994140625,29.299999237060547,383035.90625,4688273.5
213526.0,4220.275390625,-7105.19091796875,29.200000762939453,383034.84375,4688272.5
213527.0,4220.2744140625,-7105.19091796875,29.0,383034.34375,4688270.5
213528.0,4220.2734375,-7105.19091796875,29.0,383034.4375,4688269.0
213529.0,4220.2724609375,-7105.1904296875,28.700000762939453,383035.09375,4688267.5
213530.0,4220.27197265625,-7105.18994140625,28.700000762939453,383036.09375,4688266.5
213531.0,4220.271484375,-7105.18896484375,29.299999237060547,383037.28125,4688266.0
213532.0,4220.271484375,-7105.18798828125,29.600000381469727,383038.75,4688265.5
213533.0,4220.27197265625,-7105.1865234375,29.899999618530273,383040.34375,4688266.0
213534.0,4220.2724609375,-7105.185546875,29.799999237060547,383041.8125,4688267.0
213535.0,4220.2734375,-7105.18505859375,29.600000381469727,383042.65625,4688268.5
213536.0,4220.2744140625,-7105.18505859375,29.600000381469727,383042.78125,4688270.5
213537.0,4220.275390625,-7105.185546875,29.5,383042.21875,4688272.0
213538.0,4220.27587890625,-7105.18603515625,29.399999618530273,383041.0625,4688273.5
213539.0,4220.2763671875,-7105.1875,29.299999237060547,383039.34375,4688274.5
213540.0,4220.2763671875,-7105.18896484375,29.200000762939453,383037.5,4688274.0
213541.0,4220.27587890625,-7105.18994140625,29.100000381469727,383035.90625,4688273.5
213542.0,4220.27490234375,-7105.19091796875,28.899999618530273,383034.84375,4688272.0
213543.0,4220.27392578125,-7105.19091796875,28.799999237060547,383034.3125,4688270.5
213544.0,4220.27294921875,-7105.19091796875,28.799999237060547,383034.5,4688268.5
